Month;Start_Date;End_Date;Station;PumpCycle;Datetime;diff_flux_umol_m2_h1;CO2_diff_umol_m2_h1
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;7;2023-02-20T18:25:14Z;22,903339855602233;7964,6026491157390
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;8;2023-02-20T19:26:43Z;24,865849539883644;8104,7592118909852
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;9;2023-02-20T20:28:10Z;22,537631201197563;7899,0144869381920
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;10;2023-02-20T21:29:36Z;22,636471454107237;7377,1349363950367
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;11;2023-02-20T22:31:03Z;22,128702784588995;8435,7459069444922
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;12;2023-02-20T23:32:30Z;25,227693425698597;8720,1250270378387
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;13;2023-02-21T00:33:56Z;21,592469537036539;7678,8952339568350
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;14;2023-02-21T01:35:23Z;23,714698681078527;8939,2787264329654
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;15;2023-02-21T02:36:51Z;26,083425719757216;8362,8369148669317
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;16;2023-02-21T03:38:18Z;24,800336453669143;8437,2171266396435
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;17;2023-02-21T04:39:46Z;24,968325484595852;7810,9938149500240
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;18;2023-02-21T05:41:12Z;26,229725206348402;8905,1700425084964
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;19;2023-02-21T06:42:39Z;25,426230825132365;8610,3397643403332
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;20;2023-02-21T07:44:07Z;24,016701256856479;8802,4873965824991
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;21;2023-02-21T08:45:34Z;29,172656581449505;9238,5974210495879
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;22;2023-02-21T09:47:01Z;26,762852282567785;7878,6639546711276
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;1;23;2023-02-21T10:48:29Z;33,097100594449195;7791,5316906712396
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;3;2023-02-20T12:07:47Z;44,200537911405689;NA
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;7;2023-02-20T16:21:00Z;14,446467503254816;339,5566196488919
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;8;2023-02-20T17:24:16Z;14,554927179997907;502,2407907688693
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;9;2023-02-20T18:27:20Z;16,947020924162690;465,4878745848818
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;10;2023-02-20T19:30:24Z;19,374471638002650;271,5406318735964
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;11;2023-02-20T20:33:27Z;22,963165207458264;328,5664367691190
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;12;2023-02-20T21:36:32Z;21,930755077265133;276,1507804270257
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;13;2023-02-20T22:39:34Z;19,207800417145659;427,1591343209471
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;14;2023-02-20T23:42:33Z;18,788277830445693;403,4045861786595
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;15;2023-02-21T00:45:38Z;14,599302347410765;620,1717792429949
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;16;2023-02-21T01:48:41Z;18,049607314579291;254,9044604873374
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;17;2023-02-21T02:51:46Z;18,729356635574550;365,9105572435842
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;18;2023-02-21T03:54:48Z;19,215821766262827;420,2236564480201
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;19;2023-02-21T04:57:53Z;15,182040483311956;383,1124570789109
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;20;2023-02-21T06:00:56Z;18,085554070611607;893,9607344687142
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;21;2023-02-21T07:03:57Z;14,621228159474274;304,5580455457639
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;22;2023-02-21T08:07:00Z;13,040004526250140;433,7337044954361
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;2;23;2023-02-21T09:10:05Z;18,218607503543197;703,7990725872071
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;1;2023-02-20T12:19:00Z;NA;13897,3121514766935
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;2;2023-02-20T13:03:00Z;NA;13058,7493038001121
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;3;2023-02-20T14:04:00Z;NA;10995,2699682660896
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;4;2023-02-20T15:07:00Z;NA;7879,9937415997920
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;5;2023-02-20T16:09:00Z;NA;7294,1667248375697
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;6;2023-02-20T17:10:00Z;NA;6424,5099584048539
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;7;2023-02-20T18:12:00Z;NA;6717,5291870677484
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;8;2023-02-20T19:14:00Z;NA;7148,4096888116001
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;9;2023-02-20T20:15:00Z;NA;7072,0648444055114
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;10;2023-02-20T21:17:00Z;NA;6911,1937553286989
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;11;2023-02-20T22:18:00Z;NA;7784,4190370737197
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;12;2023-02-20T23:20:00Z;NA;8283,4354238249580
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;13;2023-02-21T00:21:00Z;NA;7401,6072388441116
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;14;2023-02-21T01:22:00Z;NA;8399,5658187595782
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;15;2023-02-21T02:24:00Z;NA;8188,7854168616004
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;16;2023-02-21T03:25:00Z;NA;8570,8427731671254
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;17;2023-02-21T04:27:00Z;NA;7044,7635748275588
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;18;2023-02-21T05:28:00Z;NA;8410,9942850244188
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;19;2023-02-21T06:30:00Z;NA;7782,1978045461747
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;20;2023-02-21T07:31:00Z;NA;7978,6735279722898
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;21;2023-02-21T08:33:00Z;NA;8611,1934206220085
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;22;2023-02-21T09:33:00Z;NA;7308,2017362043507
Feb;2023-02-19T23:00:00Z;2023-02-20T23:00:00Z;5;23;2023-02-21T10:35:00Z;NA;7443,3677345286687
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;6;3;2023-02-21T15:47:10Z;3,307798738200565;NA
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;6;4;2023-02-21T16:47:10Z;3,440907630743816;NA
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;6;5;2023-02-21T17:47:10Z;4,908094698420623;NA
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;6;6;2023-02-21T18:47:10Z;6,740488640401426;NA
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;6;8;2023-02-21T20:47:10Z;3,868725247321069;NA
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;6;9;2023-02-21T21:47:10Z;2,781487993025229;NA
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;1;2023-02-21T14:24:00Z;NA;8230,3757267275523
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;2;2023-02-21T15:22:30Z;22,949535802676458;4330,7628214389288
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;3;2023-02-21T16:23:51Z;19,770907633225900;4510,7647971865445
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;4;2023-02-21T17:25:17Z;17,465275474135520;4621,8436543054586
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;5;2023-02-21T18:26:41Z;18,687152531095609;4648,6689661420960
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;6;2023-02-21T19:28:08Z;20,943610327847026;4966,9506620812772
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;7;2023-02-21T20:29:37Z;16,984033653584120;5036,4989573831563
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;8;2023-02-21T21:31:03Z;16,153682281208699;5079,6440272679802
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;9;2023-02-21T22:32:30Z;19,133631000178180;4997,4086396090051
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;10;2023-02-21T23:33:56Z;18,410417580092439;5185,6178525598307
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;11;2023-02-22T00:35:21Z;20,196007622096033;5280,1068108641693
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;12;2023-02-22T01:36:46Z;14,829123970334177;5455,8864049895956
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;13;2023-02-22T02:38:11Z;19,258662617306555;5533,8608149837182
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;14;2023-02-22T03:39:38Z;19,571805044932105;5638,6048049793690
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;15;2023-02-22T04:41:03Z;16,506154045111884;5738,1798596656317
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;16;2023-02-22T05:42:28Z;19,222731679990005;5549,7898845904110
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;17;2023-02-22T06:43:54Z;18,015916610261733;5514,0317710490945
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;18;2023-02-22T07:45:19Z;17,464197992370718;5107,9088072309451
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;7;19;2023-02-22T08:46:45Z;17,634890346756819;3638,5927673423166
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;2;2023-02-21T16:52:07Z;NA;5443,5402164492125
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;3;2023-02-21T17:55:33Z;33,591121418964235;6990,5182316505352
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;4;2023-02-21T18:57:13Z;39,402143397796934;6843,0780196416135
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;5;2023-02-21T19:59:01Z;38,120355335357281;5932,9231166527134
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;6;2023-02-21T21:00:44Z;41,299624944182320;6545,7338655948461
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;7;2023-02-21T22:02:30Z;45,764917882501514;7086,5462758462490
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;8;2023-02-21T23:04:24Z;38,832105337865549;5231,2432732855223
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;9;2023-02-22T00:05:59Z;37,647834495142021;7383,0476368411937
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;10;2023-02-22T01:07:57Z;35,918476259174788;6082,5841994563280
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;11;2023-02-22T02:09:28Z;31,871051128487387;5086,8450199709223
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;12;2023-02-22T03:11:13Z;33,904127447517382;4874,5411346054771
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;13;2023-02-22T04:12:59Z;32,092971570946162;4666,8521663438578
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;14;2023-02-22T05:14:44Z;31,358221753071454;4735,4058384906766
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;15;2023-02-22T06:16:27Z;25,155684486967932;4752,1259858360909
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;16;2023-02-22T07:18:12Z;27,801099225532116;4188,6820450058531
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;17;2023-02-22T08:20:07Z;26,121162236399815;4118,0839339494059
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;18;2023-02-22T09:21:39Z;27,202302567438913;4098,9572739182440
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;19;2023-02-22T10:23:24Z;23,762818505058377;3344,3283720470704
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;20;2023-02-22T11:25:09Z;17,513589570051778;2558,6053478905501
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;8;21;2023-02-22T12:27:10Z;13,947789528817328;1780,8016556039750
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;1;2023-02-21T13:04:00Z;NA;1719,3132549783986
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;2;2023-02-21T14:16:02Z;9,541206120357876;864,9498702464654
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;3;2023-02-21T15:04:00Z;NA;946,8322211097015
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;4;2023-02-21T16:04:00Z;NA;1229,8680174667786
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;5;2023-02-21T17:21:07Z;6,457012905424418;1185,7151546477360
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;6;2023-02-21T18:09:00Z;NA;1362,6126254418250
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;7;2023-02-21T19:24:25Z;13,030862364363829;1484,5608946573193
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;8;2023-02-21T20:09:00Z;NA;1582,5036097490852
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;9;2023-02-21T21:27:41Z;7,763972725372609;1836,2164180768495
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;10;2023-02-21T22:09:00Z;NA;2056,6725851392407
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;11;2023-02-21T23:30:55Z;10,962254727399996;2304,6521518138711
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;12;2023-02-22T00:24:00Z;NA;2485,5370184590747
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;13;2023-02-22T01:24:00Z;NA;2740,6714522713123
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;14;2023-02-22T02:24:00Z;NA;2819,0534699210366
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;15;2023-02-22T03:37:19Z;10,605388904447906;3047,5601242709540
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;16;2023-02-22T04:38:55Z;7,286423720105521;3252,3496686721451
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;17;2023-02-22T05:40:30Z;6,491655005840173;3361,6078806055871
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;18;2023-02-22T06:42:06Z;5,792495760235866;3494,9916446769412
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;19;2023-02-22T07:24:00Z;NA;3400,0153665649323
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;20;2023-02-22T08:24:00Z;NA;3276,8257210238025
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;9;21;2023-02-22T09:24:00Z;NA;2829,7295166933332
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;2;2023-02-21T15:52:44Z;NA;1216,1271299898067
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;3;2023-02-21T16:57:40Z;13,803534963593840;1011,6484551795576
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;4;2023-02-21T18:00:52Z;11,011881166064066;912,5104322903604
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;5;2023-02-21T19:03:43Z;11,980985814643924;1056,3300814912625
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;6;2023-02-21T20:07:00Z;26,640880700980478;1049,7820165641522
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;7;2023-02-21T21:09:55Z;24,711109300419363;1222,9926164212930
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;8;2023-02-21T22:13:08Z;27,561375833232212;1352,8546733157232
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;9;2023-02-21T23:16:33Z;24,124750109452791;1338,5586798743584
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;10;2023-02-22T00:19:54Z;22,873212004134569;1448,9403301453572
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;11;2023-02-22T01:23:00Z;20,182762430470529;1511,2735645705250
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;12;2023-02-22T02:25:57Z;27,473870518423105;1631,7491389725913
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;13;2023-02-22T03:28:59Z;25,145218371521899;1690,5646722965816
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;14;2023-02-22T04:32:03Z;23,597482354297711;1743,3935144809889
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;15;2023-02-22T05:34:54Z;26,286649190866015;1787,0814654108422
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;16;2023-02-22T06:38:08Z;23,515935383751863;2008,1648932290705
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;17;2023-02-22T07:41:11Z;20,013993666017853;941,5767050841172
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;18;2023-02-22T08:44:18Z;7,702330866745724;NA
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;19;2023-02-22T09:47:22Z;10,387615237902914;315,0129706452978
Feb;2023-02-20T23:00:00Z;2023-02-21T23:00:00Z;10;20;2023-02-22T10:47:58Z;NA;206,0816525479082
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;2;2023-02-22T14:12:06Z;21,959428699316568;1505,2209462437911
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;3;2023-02-22T15:15:09Z;17,893492512242812;1363,5364382325520
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;4;2023-02-22T16:18:16Z;21,604526433963883;1133,7486031455762
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;5;2023-02-22T17:21:12Z;26,883386746709274;1820,8678805080312
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;6;2023-02-22T18:24:23Z;26,504565360922420;1492,8952419156319
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;7;2023-02-22T19:28:09Z;24,665699146850461;1353,3987588484451
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;8;2023-02-22T20:31:13Z;22,907884210830566;1384,3884353701524
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;9;2023-02-22T21:34:13Z;23,483619066127545;1450,3648616202313
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;10;2023-02-22T22:37:22Z;21,240064573285217;1506,7658047592299
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;11;2023-02-22T23:40:20Z;20,118647440723706;1597,0825156553576
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;12;2023-02-23T00:43:28Z;18,909780989226853;1444,5485231273376
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;13;2023-02-23T01:46:49Z;21,238865990188337;1315,0502168846176
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;14;2023-02-23T02:49:53Z;21,864028062783024;1424,1236995605586
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;15;2023-02-23T03:52:57Z;24,046623442656990;1396,1269647726388
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;16;2023-02-23T04:56:03Z;23,295738230657538;1419,7700324418431
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;17;2023-02-23T05:59:07Z;22,237221685971750;1686,4766533636921
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;18;2023-02-23T07:02:12Z;24,840756851450017;1905,3081114104807
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;11;19;2023-02-23T08:05:16Z;25,926865163481665;1863,4912900087752
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;2;2023-02-22T15:36:33Z;19,780689207524883;3843,3198057430063
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;3;2023-02-22T16:37:56Z;20,492296387484721;3669,4723196345039
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;4;2023-02-22T17:39:46Z;22,053180940046602;3399,1749973062838
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;5;2023-02-22T18:41:25Z;19,771494961117671;3385,6863881970994
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;6;2023-02-22T19:43:09Z;18,442872149715249;3366,7042529473906
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;7;2023-02-22T20:44:55Z;18,784388379414985;3464,1250060861053
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;8;2023-02-22T21:46:49Z;15,757695589874167;3928,4527732922743
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;9;2023-02-22T22:48:42Z;16,601063002985359;3981,0265149861680
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;10;2023-02-22T23:50:20Z;17,077066902919043;3954,2826749032802
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;11;2023-02-23T00:51:52Z;17,606016047141161;4241,6711258816485
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;12;2023-02-23T01:53:36Z;19,114604685506727;4305,8351286405095
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;13;2023-02-23T02:55:22Z;17,553961881389299;4478,6360156565916
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;14;2023-02-23T03:57:08Z;16,054028158691654;4343,5983303373550
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;15;2023-02-23T04:58:52Z;10,878557482053822;4338,1661313279164
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;16;2023-02-23T06:00:35Z;16,919548914976406;4607,4441683412524
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;17;2023-02-23T07:02:21Z;14,990448487612980;4576,0865295616422
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;18;2023-02-23T08:04:04Z;16,451272732064940;4467,5729206306132
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;12;19;2023-02-23T09:05:50Z;17,056503583868871;4468,1472797946199
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;1;2023-02-22T13:48:00Z;NA;10813,4802232412076
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;2;2023-02-22T15:04:52Z;15,756351405025631;8754,2345921605211
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;3;2023-02-22T16:06:32Z;24,915046515901132;10460,9139544096397
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;4;2023-02-22T17:08:12Z;25,361946084467856;13489,8491429954520
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;5;2023-02-22T18:09:53Z;25,852714366615167;13062,0146652228195
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;6;2023-02-22T19:11:35Z;23,313504194012840;10853,4699275030634
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;7;2023-02-22T20:13:14Z;29,709772614415723;11209,6499012896329
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;8;2023-02-22T21:14:53Z;25,962236224218262;13383,7521489210230
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;9;2023-02-22T22:16:32Z;24,420989377013154;9865,3655403453195
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;10;2023-02-22T23:18:12Z;23,112019339468887;11557,3713775061915
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;11;2023-02-23T00:19:51Z;18,736645201967203;13807,2372276598035
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;12;2023-02-23T01:21:32Z;19,412360368998293;9132,4722130923692
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;13;2023-02-23T02:23:11Z;17,191193660760845;8786,5223207972504
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;14;2023-02-23T03:24:53Z;25,798178501348087;13544,1821274611375
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;15;2023-02-23T04:26:32Z;23,191970678519318;13072,8367000730195
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;16;2023-02-23T05:28:11Z;16,977096123702513;7933,0279763089202
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;17;2023-02-23T06:29:52Z;17,975465946099792;9888,0781809661348
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;18;2023-02-23T07:11:00Z;NA;14063,0046720215760
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;19;2023-02-23T08:11:00Z;NA;14205,0814483699760
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;13;20;2023-02-23T09:11:00Z;NA;12967,1586724605932
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;14;1;2023-02-22T14:21:00Z;NA;6813,6942809831980
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;14;2;2023-02-22T15:29:38Z;63,687420567100155;5267,5565337068365
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;14;3;2023-02-22T16:24:25Z;88,661672609498737;6044,1790500497273
Feb;2023-02-21T23:00:00Z;2023-02-22T23:00:00Z;14;4;2023-02-22T17:25:52Z;87,341803048115679;6872,7974524025467
